Time,Depth
28540,-1
29540,-1
30540,-1
31540,-1
32540,-1
33540,-1
34540,-1
35540,-1
36540,-1
37540,-1
38540,-1
40240,97
40800,97
41380,104
41940,106
42520,106
43060,107
43640,107
44220,106
44800,103
45360,104
45940,106
46520,103
47020,107
47620,106
48180,109
48760,104
49320,106
49920,104
50500,108
51080,102
51700,99
52280,96
52920,97
53540,100
54100,99
54720,101
55280,102
56460,-1
57460,-1
58460,-1
59460,-1
60460,-1
61460,-1
62460,-1
63460,-1
65000,101
65600,97
66260,96
66880,92
67480,95
68100,100
68720,100
69340,96
70020,92
70560,96
71120,101
71720,107
72340,103
72920,101
73500,101
74080,102
74700,102
75300,99
75900,97
76520,97
77160,96
77780,94
78420,94
79000,99
79580,101
80160,103
80720,104
81300,106
81880,102
83140,-1
84140,-1
85140,-1
86140,-1
87140,-1
88140,-1
89140,-1
90140,-1
91140,-1
92140,-1
93140,-1
95080,97
95660,96
96280,99
96900,95
97540,97
98180,93
98780,94
99400,94
99980,101
100540,103
101120,106
101720,103
102280,103
102900,101
103480,102
104100,100
104740,96
105340,96
105980,95
106600,100
107200,96
107860,96
108480,92
109020,97
110960,-1
111960,-1
112960,-1
113960,-1
114960,-1
115960,-1
116960,-1
117960,-1
118960,-1
119960,-1
120960,-1
260,47
3000,6
4440,48
5140,10
5640,6
6220,11
6820,13
7320,6
7940,8
8460,6
9000,6
9580,6
10180,6
10760,6
11400,6
12480,6
13140,8
13660,6
14300,6
14860,6
16620,6
17220,6
17860,8
18420,6
39040,49
39300,6
39640,42
39800,6
40240,45
40440,6
44800,49
45360,48
45560,6
45940,49
46100,6
46520,48
47800,6
48340,6
49920,49
50100,6
50500,48
51700,48
51880,6
52460,6
53540,49
53700,6
54100,45
54300,6
63820,49
65240,6
65780,7
66500,8
67160,7
67700,6
68360,7
68960,6
69600,6
70220,6
70760,6
72560,6
74320,6
76140,6
76720,6
77380,6
78020,6
78640,6
79180,6
79760,6
80360,6
81520,6
93860,45
94480,45
95400,7
95980,7
96540,10
97160,6
97820,7
98460,6
99000,6
99620,6
100180,6
103780,6
105020,6
105560,7
106320,6
106900,8
107560,6
108200,8
108700,6
2660,1
38800,19
63600,8
93660,11
121720,11
