Time,Depth
1137540,15
1137560,21
1137580,28
1137600,36
1137620,44
1137640,50
1137660,54
1137680,55
1137740,51
1137760,44
1137780,36
1137800,28
1137820,20
1137840,13
1137860,8
1137880,6
1137900,4
1137920,3
1138000,6
1138020,10
1138040,15
1138060,21
1138080,29
1138100,37
1138120,45
1138140,51
1138160,55
1138240,51
1138260,44
1138280,36
1138300,28
1138320,20
1138340,13
1138360,8
1138380,6
1138400,3
1138480,4
1138500,7
1138520,12
1138540,17
1138560,23
1138580,30
1138600,38
1138620,46
1138640,52
1138660,55
1138680,56
1138720,55
1138740,50
1138760,43
1138780,34
1138800,26
1138820,18
1138840,12
1138860,7
1138880,4
1138900,3
1138920,2
1138980,4
1139000,8
1139020,12
1139040,18
1139060,25
1139080,32
1139100,40
1139120,48
1139140,52
1139160,54
1139180,55
1139220,52
1139240,46
1139260,38
1139280,30
1139300,23
1139320,16
1139340,10
1139360,6
1139380,4
1139400,3
1139480,5
1139500,7
1139520,12
1139540,17
1139560,23
1139580,30
1139600,38
1139620,45
1139640,51
1139660,53
1139680,54
1139720,53
1139740,47
1139760,39
1139780,31
1139800,23
1139820,16
1139840,10
1139860,6
1139880,3
1139900,2
1139980,3
1140000,6
1140020,10
1140040,15
1140060,21
1140080,28
1140100,35
1140120,43
1140140,49
1140160,53
1140180,54
1140240,50
1140260,44
1140280,36
1140300,29
1140320,21
1140340,15
1140360,10
1140380,6
1140400,5
1140420,4
1140480,6
1140500,7
1140520,11
1140540,16
1140560,21
1140580,29
1140600,36
1140620,44
1140640,50
1140660,54
1140680,56
1140740,54
1140760,48
1140780,41
1140800,32
1140820,25
1140840,17
1140860,11
1140880,6
1140900,4
1140920,3
1140940,2
1141000,4
1141020,7
1141040,12
1141060,17
1141080,23
1141100,31
1141120,39
1141140,47
1141160,53
1141180,57
1141200,58
1141260,55
1141280,48
1141300,41
1141320,32
1141340,25
1141360,17
1141380,11
1141400,7
1141420,6
1141440,5
1141460,4
1141500,6
1141520,8
1141540,12
1141560,17
1141580,23
1141600,31
1141620,39
1141640,47
1141660,53
1141680,57
1141700,59
1141760,55
1141780,49
1141800,42
1141820,33
1141840,26
1141860,19
1141880,12
1141900,8
1141920,6
1141940,4
1142020,6
1142040,10
1142060,15
1142080,20
1142100,26
1142120,32
1142140,40
1142160,47
1142180,52
1142200,54
1142220,55
1142260,54
1142280,49
1142300,42
1142320,34
1142340,27
1142360,20
1142380,13
1142400,8
1142420,6
1142440,4
1142460,3
1142520,4
1142540,7
1142560,11
1142580,16
1142600,21
1142620,28
1142640,36
